Entity,Code,Year,
Northern Africa,,1993,1.5722
Northern Africa,,1994,2.0255
Northern Africa,,1995,1.693
Northern Africa,,1996,2.1036
Northern Africa,,1997,1.8612
Northern Africa,,1998,1.8431
Northern Africa,,1999,1.8366
Northern Africa,,2000,1.724
Northern Africa,,2001,2.0669
Northern Africa,,2002,2.1819
Northern Africa,,2003,2.3672
Northern Africa,,2004,2.3492
Northern Africa,,2005,2.2147
Northern Africa,,2006,2.638
Northern Africa,,2007,2.029
Northern Africa,,2008,2.3873
Northern Africa,,2009,2.7068
Northern Africa,,2010,2.3813
Northern Africa,,2011,2.6391
Northern Africa,,2012,2.3819
Northern Africa,,2013,2.8522
Northern Africa,,2014,2.6178
Northern America,,1961,1.3258
Northern America,,1962,1.581
Northern America,,1963,1.7214
Northern America,,1964,1.5946
Northern America,,1965,1.6973
Northern America,,1966,1.8082
Northern America,,1967,1.5967
Northern America,,1968,1.7627
Northern America,,1969,1.9716
Northern America,,1970,2.0197
Northern America,,1971,2.1534
Northern America,,1972,2.0371
Northern America,,1973,1.9919
Northern America,,1974,1.7462
Northern America,,1975,1.9936
Northern America,,1976,2.054
Northern America,,1977,2.0357
Northern America,,1978,2.0773
Northern America,,1979,2.1028
Northern America,,1980,2.1027
Northern America,,1981,2.2327
Northern America,,1982,2.3142
Northern America,,1983,2.3965
Northern America,,1984,2.2811
Northern America,,1985,2.2606
Northern America,,1986,2.2758
Northern America,,1987,2.3074
Northern America,,1988,1.8925
Northern America,,1989,2.0631
Northern America,,1990,2.5294
Northern America,,1991,2.2857
Northern America,,1992,2.473
Northern America,,1993,2.4496
Northern America,,1994,2.4067
Northern America,,1995,2.3569
Northern America,,1996,2.4361
Northern America,,1997,2.4934
Northern America,,1998,2.703
Northern America,,1999,2.7836
Northern America,,2000,2.6965
Northern America,,2001,2.4363
Northern America,,2002,2.1891
Northern America,,2003,2.7408
Northern America,,2004,2.8197
Northern America,,2005,2.7961
Northern America,,2006,2.6023
Northern America,,2007,2.5918
Northern America,,2008,2.9665
Northern America,,2009,2.9237
Northern America,,2010,3.024
Northern America,,2011,2.9468
Northern America,,2012,3.0341
Northern America,,2013,3.3221
Northern America,,2014,2.9904
Northern Europe,,1961,3.2566
Northern Europe,,1962,3.587
Northern Europe,,1963,3.3338
Northern Europe,,1964,3.7458
Northern Europe,,1965,3.6734
Northern Europe,,1966,3.4458
Northern Europe,,1967,3.8945
Northern Europe,,1968,3.5882
Northern Europe,,1969,3.7433
Northern Europe,,1970,3.916
Northern Europe,,1971,4.179
Northern Europe,,1972,4.0711
Northern Europe,,1973,4.1796
Northern Europe,,1974,4.7788
Northern Europe,,1975,4.2684
Northern Europe,,1976,3.9243
Northern Europe,,1977,4.5518
Northern Europe,,1978,4.919
Northern Europe,,1979,4.9072
Northern Europe,,1980,5.3421
Northern Europe,,1981,5.5007
Northern Europe,,1982,5.9425
Northern Europe,,1983,6.0075
Northern Europe,,1984,7.1655
Northern Europe,,1985,5.9081
Northern Europe,,1986,6.4337
Northern Europe,,1987,5.6266
Northern Europe,,1988,6.0182
Northern Europe,,1989,6.572
Northern Europe,,1990,6.792
Northern Europe,,1991,6.934
Northern Europe,,1992,5.9503
Northern Europe,,1993,6.1317
Northern Europe,,1994,6.2401
Northern Europe,,1995,6.7263
Northern Europe,,1996,6.7986
Northern Europe,,1997,6.3976
Northern Europe,,1998,6.4042
Northern Europe,,1999,6.6003
Northern Europe,,2000,6.7788
Northern Europe,,2001,6.1565
Northern Europe,,2002,6.7504
Northern Europe,,2003,6.469
Northern Europe,,2004,6.6183
Northern Europe,,2005,6.695
Northern Europe,,2006,6.412
Northern Europe,,2007,6.2119
Northern Europe,,2008,6.9693
Northern Europe,,2009,6.6247
Northern Europe,,2010,6.1128
Northern Europe,,2011,6.0934
Northern Europe,,2012,6.0345
Northern Europe,,2013,6.0536
Northern Europe,,2014,6.8492
Norway,NOR,1850,0.57
Norway,NOR,1909,1.66
Norway,NOR,1934,1.95
Norway,NOR,1948,2.06
Norway,NOR,1961,2.83
Norway,NOR,1962,2.0525
Norway,NOR,1963,2.5652
Norway,NOR,1964,2.7962
Norway,NOR,1965,2.7811
Norway,NOR,1966,2.3538
Norway,NOR,1967,3.2138
Norway,NOR,1968,3.4051
Norway,NOR,1969,2.9026
Norway,NOR,1970,3.007
Norway,NOR,1971,3.6068
Norway,NOR,1972,3.3524
Norway,NOR,1973,3.8221
Norway,NOR,1974,4.3806
Norway,NOR,1975,3.3124
Norway,NOR,1976,3.241
Norway,NOR,1977,3.7165
Norway,NOR,1978,3.8915
Norway,NOR,1979,4.014
Norway,NOR,1980,4.1879
Norway,NOR,1981,4.5652
Norway,NOR,1982,4.5288
Norway,NOR,1983,4.2345
Norway,NOR,1984,5.1033
Norway,NOR,1985,4.3564
Norway,NOR,1986,4.0025
Norway,NOR,1987,4.2946
Norway,NOR,1988,3.4006
Norway,NOR,1989,3.6538
Norway,NOR,1990,4.6634
Norway,NOR,1991,4.6547
Norway,NOR,1992,3.5326
Norway,NOR,1993,5.3762
Norway,NOR,1994,4.12
Norway,NOR,1995,4.7463
Norway,NOR,1996,4.526
Norway,NOR,1997,4.3108
Norway,NOR,1998,4.7006
Norway,NOR,1999,4.4516
Norway,NOR,2000,4.6025
Norway,NOR,2001,4.0738
Norway,NOR,2002,4.0994
Norway,NOR,2003,4.6132
Norway,NOR,2004,4.7691
Norway,NOR,2005,4.8925
Norway,NOR,2006,4.1632
Norway,NOR,2007,4.3973
Norway,NOR,2008,4.8653
Norway,NOR,2009,3.4075
Norway,NOR,2010,4.597
Norway,NOR,2011,3.8511
Norway,NOR,2012,4.1011
Norway,NOR,2013,3.8841
Norway,NOR,2014,4.9211
Oceania,,1961,1.1569
Oceania,,1962,1.2709
Oceania,,1963,1.3575
Oceania,,1964,1.4059
Oceania,,1965,1.0216
Oceania,,1966,1.527
Oceania,,1967,0.8604
Oceania,,1968,1.3896
Oceania,,1969,1.1445
Oceania,,1970,1.2414
Oceania,,1971,1.2344
Oceania,,1972,0.9051
Oceania,,1973,1.3652
Oceania,,1974,1.3817
Oceania,,1975,1.4121
Oceania,,1976,1.3453
Oceania,,1977,0.9675
Oceania,,1978,1.7813
Oceania,,1979,1.4665
Oceania,,1980,0.9818
Oceania,,1981,1.3944
Oceania,,1982,0.7909
Oceania,,1983,1.7164
Oceania,,1984,1.5626
Oceania,,1985,1.3875
Oceania,,1986,1.4697
Oceania,,1987,1.3891
Oceania,,1988,1.5929
Oceania,,1989,1.587
Oceania,,1990,1.6479
Oceania,,1991,1.4876
Oceania,,1992,1.7965
Oceania,,1993,1.9827
Oceania,,1994,1.1601
Oceania,,1995,1.8067
Oceania,,1996,2.1831
Oceania,,1997,1.8616
Oceania,,1998,1.9333
Oceania,,1999,2.0238
Oceania,,2000,1.8398
Oceania,,2001,2.1302
Oceania,,2002,0.9306
Oceania,,2003,2.0177
Oceania,,2004,1.6538
Oceania,,2005,2.0401
Oceania,,2006,0.9364
Oceania,,2007,1.1026
Oceania,,2008,1.6035
Oceania,,2009,1.5937
Oceania,,2010,1.6652
Oceania,,2011,2.0505
Oceania,,2012,2.1777
Oceania,,2013,1.7886
Oceania,,2014,2.0311
Oman,OMN,1961,1.4
Oman,OMN,1962,1.4
Oman,OMN,1963,1.3636
Oman,OMN,1964,1.3636
Oman,OMN,1965,1.3636
Oman,OMN,1966,1.4167
Oman,OMN,1967,1.4167
Oman,OMN,1968,1.5417
Oman,OMN,1969,1.5417
Oman,OMN,1970,1.6667
Oman,OMN,1971,1.6667
Oman,OMN,1972,1.6667
Oman,OMN,1973,1.6667
Oman,OMN,1974,1.6667
Oman,OMN,1975,1.6667
Oman,OMN,1976,1.6667
Oman,OMN,1977,0.8333
Oman,OMN,1978,0.4583
Oman,OMN,1979,0.4967
Oman,OMN,1980,0.5
Oman,OMN,1981,1.1887
Oman,OMN,1982,3.7781
Oman,OMN,1983,3.7781
Oman,OMN,1984,3.7781
Oman,OMN,1985,1.1009
Oman,OMN,1986,1.0989
Oman,OMN,1987,1.1015
Oman,OMN,1988,1.4957
Oman,OMN,1989,1.9149
Oman,OMN,1990,2.38
Oman,OMN,1991,2.3077
Oman,OMN,1992,2.3148
Oman,OMN,1993,2.3636
Oman,OMN,1994,2.3661
Oman,OMN,1995,2.3684
Oman,OMN,1996,2.3793
Oman,OMN,1997,2.5
Oman,OMN,1998,2.5667
Oman,OMN,1999,3
Oman,OMN,2000,3.1896
Oman,OMN,2001,3.1826
Oman,OMN,2002,3.1648
Oman,OMN,2003,3.2703
Oman,OMN,2004,3.0888
Oman,OMN,2005,3.1919
Oman,OMN,2006,2.808
Oman,OMN,2007,3.0509
Oman,OMN,2008,3.0571
Oman,OMN,2009,3.0975
Oman,OMN,2010,4.1264
Oman,OMN,2011,3.3064
Oman,OMN,2012,4.6512
Oman,OMN,2013,3.6745
Oman,OMN,2014,3.6631
Pakistan,PAK,1961,0.8222
Pakistan,PAK,1962,0.8178
Pakistan,PAK,1963,0.8303
Pakistan,PAK,1964,0.8292
Pakistan,PAK,1965,0.8631
Pakistan,PAK,1966,0.7597
Pakistan,PAK,1967,0.811
Pakistan,PAK,1968,1.0727
Pakistan,PAK,1969,1.0744
Pakistan,PAK,1970,1.171
Pakistan,PAK,1971,1.0833
Pakistan,PAK,1972,1.1887
Pakistan,PAK,1973,1.2465
Pakistan,PAK,1974,1.248
Pakistan,PAK,1975,1.3202
Pakistan,PAK,1976,1.4222
Pakistan,PAK,1977,1.431
Pakistan,PAK,1978,1.3156
Pakistan,PAK,1979,1.4879
Pakistan,PAK,1980,1.568
Pakistan,PAK,1981,1.6431
Pakistan,PAK,1982,1.5651
Pakistan,PAK,1983,1.6781
Pakistan,PAK,1984,1.4819
Pakistan,PAK,1985,1.6123
Pakistan,PAK,1986,1.8806
Pakistan,PAK,1987,1.5593
Pakistan,PAK,1988,1.7343
Pakistan,PAK,1989,1.8655
Pakistan,PAK,1990,1.8249
Pakistan,PAK,1991,1.841
Pakistan,PAK,1992,1.991
Pakistan,PAK,1993,1.9466
Pakistan,PAK,1994,1.8935
Pakistan,PAK,1995,2.0811
Pakistan,PAK,1996,2.0184
Pakistan,PAK,1997,2.0533
Pakistan,PAK,1998,2.2376
Pakistan,PAK,1999,2.1698
Pakistan,PAK,2000,2.4907
Pakistan,PAK,2001,2.3254
Pakistan,PAK,2002,2.2621
Pakistan,PAK,2003,2.3878
Pakistan,PAK,2004,2.3733
Pakistan,PAK,2005,2.5858
Pakistan,PAK,2006,2.5186
Pakistan,PAK,2007,2.7156
Pakistan,PAK,2008,2.4514
Pakistan,PAK,2009,2.6568
Pakistan,PAK,2010,2.5528
Pakistan,PAK,2011,2.8328
Pakistan,PAK,2012,2.7138
Pakistan,PAK,2013,2.7957
Pakistan,PAK,2014,2.8241
Palestine,PSE,1996,1.8359
Palestine,PSE,1997,1.515
Palestine,PSE,1998,1.7438
Palestine,PSE,1999,0.7779
Palestine,PSE,2000,2.4656
Palestine,PSE,2001,1.2122
Palestine,PSE,2002,2.4193
Palestine,PSE,2003,2.0749
Palestine,PSE,2004,2.1164
Palestine,PSE,2005,2.0898
Palestine,PSE,2006,2.0085
Palestine,PSE,2007,1.967
Palestine,PSE,2008,1.3871
Palestine,PSE,2009,1.3636
Palestine,PSE,2010,1.7892
Palestine,PSE,2011,1.6218
Palestine,PSE,2012,1.9993
Palestine,PSE,2013,2.4032
Palestine,PSE,2014,1.9599
Paraguay,PRY,1961,0.9
Paraguay,PRY,1962,0.7
Paraguay,PRY,1963,0.9072
Paraguay,PRY,1964,0.6481
Paraguay,PRY,1965,1
Paraguay,PRY,1966,1.1
Paraguay,PRY,1967,1.201
Paraguay,PRY,1968,1.0133
Paraguay,PRY,1969,0.9141
Paraguay,PRY,1970,0.7333
Paraguay,PRY,1971,1.0641
Paraguay,PRY,1972,0.5466
Paraguay,PRY,1973,1.133
Paraguay,PRY,1974,1.1632
Paraguay,PRY,1975,0.7092
Paraguay,PRY,1976,1.2087
Paraguay,PRY,1977,0.9813
Paraguay,PRY,1978,1.2
Paraguay,PRY,1979,1.2394
Paraguay,PRY,1980,1.7008
Paraguay,PRY,1981,1.2377
Paraguay,PRY,1982,1.3157
Paraguay,PRY,1983,1.2016
Paraguay,PRY,1984,1.2004
Paraguay,PRY,1985,1.5998
Paraguay,PRY,1986,1.5996
Paraguay,PRY,1987,2.0971
Paraguay,PRY,1988,1.8992
Paraguay,PRY,1989,1.4977
Paraguay,PRY,1990,1.6571
Paraguay,PRY,1991,1.7969
Paraguay,PRY,1992,2.2131
Paraguay,PRY,1993,2.1494
Paraguay,PRY,1994,1.2094
Paraguay,PRY,1995,2.4544
Paraguay,PRY,1996,1.7862
Paraguay,PRY,1997,1.1419
Paraguay,PRY,1998,0.9584
Paraguay,PRY,1999,1.4716
Paraguay,PRY,2000,1.381
Paraguay,PRY,2001,1.8334
Paraguay,PRY,2002,1.7263
Paraguay,PRY,2003,2.2
Paraguay,PRY,2004,2.1918
Paraguay,PRY,2005,2.0667
Paraguay,PRY,2006,2.1918
Paraguay,PRY,2007,2.5
Paraguay,PRY,2008,2.0986
Paraguay,PRY,2009,2.1
Paraguay,PRY,2010,2.5
Paraguay,PRY,2011,2.5049
Paraguay,PRY,2012,2.601
Paraguay,PRY,2013,2.6
Paraguay,PRY,2014,1.5
Peru,PER,1961,1.0012
Peru,PER,1962,0.9926
Peru,PER,1963,1.0157
Peru,PER,1964,0.9588
Peru,PER,1965,0.958
Peru,PER,1966,0.9253
Peru,PER,1967,0.952
Peru,PER,1968,0.83
Peru,PER,1969,0.9327
Peru,PER,1970,0.9203
Peru,PER,1971,0.8823
Peru,PER,1972,0.8901
Peru,PER,1973,0.9011
Peru,PER,1974,0.9241
Peru,PER,1975,0.9453
Peru,PER,1976,0.952
Peru,PER,1977,1.0023
Peru,PER,1978,1.0076
Peru,PER,1979,1.0606
Peru,PER,1980,0.9394
Peru,PER,1981,1.0225
Peru,PER,1982,1.0597
Peru,PER,1983,0.9474
Peru,PER,1984,1.03
Peru,PER,1985,1.1388
Peru,PER,1986,1.2362
Peru,PER,1987,1.2758
Peru,PER,1988,1.3228
Peru,PER,1989,1.3551
Peru,PER,1990,1.0847
Peru,PER,1991,0.8553
Peru,PER,1992,1.3304
Peru,PER,1993,1.4812
Peru,PER,1994,1.242
Peru,PER,1995,1.2643
Peru,PER,1996,1.2499
Peru,PER,1997,1.115
Peru,PER,1998,1.1648
Peru,PER,1999,1.2877
Peru,PER,2000,1.2797
Peru,PER,2001,1.2465
Peru,PER,2002,1.3456
Peru,PER,2003,1.3779
Peru,PER,2004,1.3872
Peru,PER,2005,1.344
Peru,PER,2006,1.336
Peru,PER,2007,1.2562
Peru,PER,2008,1.3839
Peru,PER,2009,1.4315
Peru,PER,2010,1.4224
Peru,PER,2011,1.4719
Peru,PER,2012,1.4891
Peru,PER,2013,1.4976
Peru,PER,2014,1.5554
Poland,POL,1961,1.9929
Poland,POL,1962,1.9383
Poland,POL,1963,1.989
Poland,POL,1964,1.872
Poland,POL,1965,2.0639
Poland,POL,1966,2.1501
Poland,POL,1967,2.2404
Poland,POL,1968,2.4768
Poland,POL,1969,2.3969
Poland,POL,1970,2.3211
Poland,POL,1971,2.6478
Poland,POL,1972,2.5135
Poland,POL,1973,2.9599
Poland,POL,1974,3.2007
Poland,POL,1975,2.8264
Poland,POL,1976,3.1355
Poland,POL,1977,2.8946
Poland,POL,1978,3.2551
Poland,POL,1979,2.7032
Poland,POL,1980,2.5957
Poland,POL,1981,2.9648
Poland,POL,1982,3.0734
Poland,POL,1983,3.3598
Poland,POL,1984,3.522
Poland,POL,1985,3.4283
Poland,POL,1986,3.7045
Poland,POL,1987,3.7239
Poland,POL,1988,3.4802
Poland,POL,1989,3.8542
Poland,POL,1990,3.9575
Poland,POL,1991,3.8032
Poland,POL,1992,3.0635
Poland,POL,1993,3.3279
Poland,POL,1994,3.1817
Poland,POL,1995,3.6015
Poland,POL,1996,3.4574
Poland,POL,1997,3.2064
Poland,POL,1998,3.6243
Poland,POL,1999,3.5042
Poland,POL,2000,3.2268
Poland,POL,2001,3.5336
Poland,POL,2002,3.8539
Poland,POL,2003,3.4047
Poland,POL,2004,4.2811
Poland,POL,2005,3.9545
Poland,POL,2006,3.2447
Poland,POL,2007,3.9381
Poland,POL,2008,4.0716
Poland,POL,2009,4.1725
Poland,POL,2010,3.9432
Poland,POL,2011,4.1348
Poland,POL,2012,4.1438
Poland,POL,2013,4.4367
Poland,POL,2014,4.9721
Portugal,PRT,1961,0.6515
Portugal,PRT,1962,0.8857
Portugal,PRT,1963,0.8002
Portugal,PRT,1964,0.6887
Portugal,PRT,1965,0.975
Portugal,PRT,1966,0.6087
Portugal,PRT,1967,1.1112
Portugal,PRT,1968,1.2425
Portugal,PRT,1969,0.8281
Portugal,PRT,1970,0.9375
Portugal,PRT,1971,1.5705
Portugal,PRT,1972,1.2145
Portugal,PRT,1973,1.2061
Portugal,PRT,1974,1.1763
Portugal,PRT,1975,1.3037
Portugal,PRT,1976,1.2921
Portugal,PRT,1977,0.8735
Portugal,PRT,1978,0.7084
Portugal,PRT,1979,0.8829
Portugal,PRT,1980,1.2205
Portugal,PRT,1981,0.9276
Portugal,PRT,1982,1.2004
Portugal,PRT,1983,0.9868
Portugal,PRT,1984,1.5952
Portugal,PRT,1985,1.3953
Portugal,PRT,1986,1.5814
Portugal,PRT,1987,1.6473
Portugal,PRT,1988,1.3768
Portugal,PRT,1989,1.9133
Portugal,PRT,1990,1.4269
Portugal,PRT,1991,2.0982
Portugal,PRT,1992,1.2913
Portugal,PRT,1993,1.6859
Portugal,PRT,1994,1.9664
Portugal,PRT,1995,1.2182
Portugal,PRT,1996,1.7135
Portugal,PRT,1997,1.1905
Portugal,PRT,1998,1.0154
Portugal,PRT,1999,1.6925
Portugal,PRT,2000,1.5688
Portugal,PRT,2001,0.8371
Portugal,PRT,2002,1.7904
Portugal,PRT,2003,0.8581
Portugal,PRT,2004,1.5625
Portugal,PRT,2005,0.6645
Portugal,PRT,2006,2.384
Portugal,PRT,2007,2.1798
Portugal,PRT,2008,2.3024
Portugal,PRT,2009,1.7008
Portugal,PRT,2010,1.4305
Portugal,PRT,2011,1.2002
Portugal,PRT,2012,1.0766
Portugal,PRT,2013,1.7635
Portugal,PRT,2014,2.0657
Qatar,QAT,1971,1.4
Qatar,QAT,1972,1.5
Qatar,QAT,1973,1.7
Qatar,QAT,1974,1.3333
Qatar,QAT,1975,0.8
Qatar,QAT,1976,0.9333
Qatar,QAT,1977,1.2857
Qatar,QAT,1978,2.1875
Qatar,QAT,1979,2.1818
Qatar,QAT,1980,2.3519
Qatar,QAT,1981,2.3214
Qatar,QAT,1982,3.2278
Qatar,QAT,1983,2.678
Qatar,QAT,1984,2.7031
Qatar,QAT,1985,2.3333
Qatar,QAT,1986,2.3636
Qatar,QAT,1987,2.3409
Qatar,QAT,1988,2.2958
Qatar,QAT,1989,2.3333
Qatar,QAT,1990,2.2996
Qatar,QAT,1991,2.3048
Qatar,QAT,1992,2.3088
Qatar,QAT,1993,2.3103
Qatar,QAT,1994,2.3065
Qatar,QAT,1995,2.2969
Qatar,QAT,1996,2.2881
Qatar,QAT,1997,2.3077
Qatar,QAT,1998,2.2951
Qatar,QAT,1999,2.3056
Qatar,QAT,2000,2.3056
Qatar,QAT,2001,2.3333
Qatar,QAT,2002,2.2727
Qatar,QAT,2003,2.3333
Qatar,QAT,2004,2.4444
Qatar,QAT,2005,2.3333
Qatar,QAT,2006,2
Qatar,QAT,2007,2.3188
Qatar,QAT,2008,3
Qatar,QAT,2009,2.3333
Qatar,QAT,2010,2.25
Qatar,QAT,2011,2.3636
Qatar,QAT,2012,2.2857
Qatar,QAT,2013,2.2632
Qatar,QAT,2014,2.5
Romania,ROU,1909,1.29
Romania,ROU,1934,0.8
Romania,ROU,1948,1.02
Romania,ROU,1961,1.3438
Romania,ROU,1962,1.3323
Romania,ROU,1963,1.3216
Romania,ROU,1964,1.2923
Romania,ROU,1965,1.99
Romania,ROU,1966,1.6691
Romania,ROU,1967,1.9976
Romania,ROU,1968,1.7209
Romania,ROU,1969,1.576
Romania,ROU,1970,1.4459
Romania,ROU,1971,2.2374
Romania,ROU,1972,2.3939
Romania,ROU,1973,2.3269
Romania,ROU,1974,2.089
Romania,ROU,1975,2.0729
Romania,ROU,1976,2.8087
Romania,ROU,1977,2.8356
Romania,ROU,1978,2.6712
Romania,ROU,1979,2.1701
Romania,ROU,1980,2.7909
Romania,ROU,1981,2.5014
Romania,ROU,1982,2.8399
Romania,ROU,1983,2.216
Romania,ROU,1984,3.1305
Romania,ROU,1985,2.3381
Romania,ROU,1986,2.5112
Romania,ROU,1987,2.8134
Romania,ROU,1988,3.5942
Romania,ROU,1989,3.3808
Romania,ROU,1990,3.2351
Romania,ROU,1991,2.5406
Romania,ROU,1992,2.195
Romania,ROU,1993,2.3291
Romania,ROU,1994,2.5435
Romania,ROU,1995,3.0903
Romania,ROU,1996,1.7645
Romania,ROU,1997,2.9712
Romania,ROU,1998,2.5961
Romania,ROU,1999,2.7993
Romania,ROU,2000,2.3108
Romania,ROU,2001,3.0563
Romania,ROU,2002,2.058
Romania,ROU,2003,1.757
Romania,ROU,2004,3.4775
Romania,ROU,2005,2.9985
Romania,ROU,2006,2.7737
Romania,ROU,2007,1.61
Romania,ROU,2008,3.4222
Romania,ROU,2009,2.4305
Romania,ROU,2010,2.7
Romania,ROU,2011,3.665
Romania,ROU,2012,2.6593
Romania,ROU,2013,3.4786
Romania,ROU,2014,3.5984
Russia,RUS,1850,0.45
Russia,RUS,1909,0.69
Russia,RUS,1934,0.81
Russia,RUS,1948,0.84
Russia,RUS,1961,0.992
Russia,RUS,1962,0.9869
Russia,RUS,1963,0.7228
Russia,RUS,1964,1.0302
Russia,RUS,1965,0.7992
Russia,RUS,1966,1.3504
Russia,RUS,1967,1.0858
Russia,RUS,1968,1.3058
Russia,RUS,1969,1.1516
Russia,RUS,1970,1.4372
Russia,RUS,1971,1.4497
Russia,RUS,1972,1.3819
Russia,RUS,1973,1.634
Russia,RUS,1974,1.3218
Russia,RUS,1975,1.0043
Russia,RUS,1976,1.5309
Russia,RUS,1977,1.3972
Russia,RUS,1978,1.8053
Russia,RUS,1979,1.4721
Russia,RUS,1980,1.5053
Russia,RUS,1981,1.2947
Russia,RUS,1982,1.3925
Russia,RUS,1983,1.4511
Russia,RUS,1984,1.2722
Russia,RUS,1985,1.4563
Russia,RUS,1986,1.7767
Russia,RUS,1987,1.6565
Russia,RUS,1988,1.6402
Russia,RUS,1989,1.8283
Russia,RUS,1990,2.1148
Russia,RUS,1991,1.5693
Russia,RUS,1992,1.903
Russia,RUS,1993,1.7655
Russia,RUS,1994,1.4498
Russia,RUS,1995,1.3946
Russia,RUS,1996,1.5487
Russia,RUS,1997,1.8427
Russia,RUS,1998,1.3602
Russia,RUS,1999,1.569
Russia,RUS,2000,1.6141
Russia,RUS,2001,2.0577
Russia,RUS,2002,2.0676
Russia,RUS,2003,1.7047
Russia,RUS,2004,1.9814
Russia,RUS,2005,1.9324
Russia,RUS,2006,1.9492
Russia,RUS,2007,2.1007
Russia,RUS,2008,2.4459
Russia,RUS,2009,2.3182
Russia,RUS,2010,1.9181
Russia,RUS,2011,2.2645
Russia,RUS,2012,1.7727
Russia,RUS,2013,2.2288
Russia,RUS,2014,2.4976
Rwanda,RWA,1961,0.7869
Rwanda,RWA,1962,0.7997
Rwanda,RWA,1963,0.8026
Rwanda,RWA,1964,0.3953
Rwanda,RWA,1965,0.8496
Rwanda,RWA,1966,0.8
Rwanda,RWA,1967,0.8
Rwanda,RWA,1968,0.8495
Rwanda,RWA,1969,0.8499
Rwanda,RWA,1970,0.9
Rwanda,RWA,1971,0.9001
Rwanda,RWA,1972,0.8998
Rwanda,RWA,1973,0.7212
Rwanda,RWA,1974,0.82
Rwanda,RWA,1975,0.8424
Rwanda,RWA,1976,0.8351
Rwanda,RWA,1977,0.856
Rwanda,RWA,1978,0.6916
Rwanda,RWA,1979,0.7532
Rwanda,RWA,1980,0.7059
Rwanda,RWA,1981,0.7713
Rwanda,RWA,1982,0.9108
Rwanda,RWA,1983,0.8462
Rwanda,RWA,1984,0.837
Rwanda,RWA,1985,0.9988
Rwanda,RWA,1986,1.0348
Rwanda,RWA,1987,0.922
Rwanda,RWA,1988,1.0673
Rwanda,RWA,1989,1.1556
Rwanda,RWA,1990,1.1811
Rwanda,RWA,1991,1.2333
Rwanda,RWA,1992,1.1455
Rwanda,RWA,1993,1.2
Rwanda,RWA,1994,1.1852
Rwanda,RWA,1995,1.0442
Rwanda,RWA,1996,1.1357
Rwanda,RWA,1997,0.9557
Rwanda,RWA,1998,0.7263
Rwanda,RWA,1999,0.6974
Rwanda,RWA,2000,0.6416
Rwanda,RWA,2001,0.7694
Rwanda,RWA,2002,0.6171
Rwanda,RWA,2003,0.7653
Rwanda,RWA,2004,0.7987
Rwanda,RWA,2005,0.9083
Rwanda,RWA,2006,0.851
Rwanda,RWA,2007,0.8948
Rwanda,RWA,2008,1.2968
Rwanda,RWA,2009,1.7079
Rwanda,RWA,2010,1.5631
Rwanda,RWA,2011,2.0478
Rwanda,RWA,2012,2.168
Rwanda,RWA,2013,1.9924
Rwanda,RWA,2014,2.0077
Saudi Arabia,SAU,1961,1.4706
Saudi Arabia,SAU,1962,1.44
Saudi Arabia,SAU,1963,1.6364
Saudi Arabia,SAU,1964,1.5854
Saudi Arabia,SAU,1965,1.7503
Saudi Arabia,SAU,1966,1.75
Saudi Arabia,SAU,1967,1.6471
Saudi Arabia,SAU,1968,1.7371
Saudi Arabia,SAU,1969,1.8571
Saudi Arabia,SAU,1970,1.8571
Saudi Arabia,SAU,1971,1.3923
Saudi Arabia,SAU,1972,1.006
Saudi Arabia,SAU,1973,2.0446
Saudi Arabia,SAU,1974,1.8423
Saudi Arabia,SAU,1975,2.1262
Saudi Arabia,SAU,1976,1.2548
Saudi Arabia,SAU,1977,1.7404
Saudi Arabia,SAU,1978,2.0017
Saudi Arabia,SAU,1979,2.0907
Saudi Arabia,SAU,1980,2.1083
Saudi Arabia,SAU,1981,2.5473
Saudi Arabia,SAU,1982,2.7588
Saudi Arabia,SAU,1983,3.3358
Saudi Arabia,SAU,1984,3.4687
Saudi Arabia,SAU,1985,3.6344
Saudi Arabia,SAU,1986,4.0429
Saudi Arabia,SAU,1987,4.4021
Saudi Arabia,SAU,1988,4.4982
Saudi Arabia,SAU,1989,4.4239
Saudi Arabia,SAU,1990,4.6461
Saudi Arabia,SAU,1991,4.503
Saudi Arabia,SAU,1992,4.4609
Saudi Arabia,SAU,1993,4.4886
Saudi Arabia,SAU,1994,4.5503
Saudi Arabia,SAU,1995,4.472
Saudi Arabia,SAU,1996,4.3821
Saudi Arabia,SAU,1997,4.4497
Saudi Arabia,SAU,1998,4.4999
Saudi Arabia,SAU,1999,4.2526
Saudi Arabia,SAU,2000,4.264
Saudi Arabia,SAU,2001,4.9081
Saudi Arabia,SAU,2002,4.8875
Saudi Arabia,SAU,2003,4.8849
Saudi Arabia,SAU,2004,5.3066
Saudi Arabia,SAU,2005,5.4175
Saudi Arabia,SAU,2006,5.6172
Saudi Arabia,SAU,2007,5.6844
Saudi Arabia,SAU,2008,6.0877
Saudi Arabia,SAU,2009,5.8833
Saudi Arabia,SAU,2010,6.1474
Saudi Arabia,SAU,2011,6.1429
Saudi Arabia,SAU,2012,5.9254
Saudi Arabia,SAU,2013,6.4333
Saudi Arabia,SAU,2014,4.2838
Serbia,SRB,2006,3.474
Serbia,SRB,2007,3.3327
Serbia,SRB,2008,4.2991
Serbia,SRB,2009,3.6423
Serbia,SRB,2010,3.3672
Serbia,SRB,2011,4.2114
